ID,Назва,Бренд,Місто,Область,Адреса,Координати,Послуги,График,Мийка,Кафе,Магазин,Типи_палива,Електрозарядка
3,"SOCAR #004","SOCAR","Бориспіль","Київська","вул. Центральна, 194, Бориспіль","50.677250, 29.690365","магазин","05:00-21:00",Так,Так,Так,"А-95, А-92, ДП",Ні
1029,"WOG #1030","WOG","Суми","Сумська","вул. Франка, 185, Суми","50.970740, 36.492516","мийка, кафе, магазин","05:00-21:00",Так,Ні,Так,"А-95, ДП, А-98",Ні
434,"Shell #435","Shell","Павлоград","Дніпропетровська","пр. Миру, 99, Павлоград","48.268945, 34.377341","мийка","07:00-23:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
794,"OKKO #795","OKKO","Вінниця","Вінницька","пр. Миру, 154, Вінниця","48.731309, 27.642186","мийка, кафе, магазин","06:00-22:00",Ні,Ні,Так,"А-95, А-92, ДП, А-98",Ні
946,"WOG #947","WOG","Канів","Черкаська","вул. Шевченка, 28, Канів","50.274332, 25.905605","магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
1520,"OKKO #1521","OKKO","Вижниця","Чернівецька","вул. Центральна, 99, Вижниця","49.112437, 28.081122","кафе, магазин","24/7",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
577,"OKKO #578","OKKO","Борислав","Львівська","пр. Незалежності, 27, Борислав","49.771932, 24.422541","мийка, магазин","06:00-22:00",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
490,"Shell #491","Shell","Новомосковськ","Дніпропетровська","пр. Незалежності, 116, Новомосковськ","47.503548, 34.319975","магазин, шиномонтаж","24/7",Ні,Так,Так,"А-95, А-92, ДП",Ні
186,"УКРНАФТА #187","УКРНАФТА","Харків","Харківська","пр. Незалежності, 14, Харків","50.003315, 35.844079","мийка, магазин","05:00-21:00",Ні,Ні,Ні,"А-95, ДП",Ні
428,"WOG #429","WOG","Жовті Води","Дніпропетровська","пр. Миру, 170, Жовті Води","49.153930, 34.131514","мийка","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
1226,"OKKO #1227","OKKO","Чортків","Тернопільська","вул. Шевченка, 190, Чортків","50.027616, 23.080510","магазин","06:00-22:00",Так,Ні,Так,"А-95, А-92, ДП, А-98",Ні
950,"БРСМ #951","БРСМ","Сміла","Черкаська","пр. Незалежності, 158, Сміла","50.527014, 38.090093","кафе","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП, Газ",Ні
81,"SOCAR #082","SOCAR","Київ","Київська","вул. Шевченка, 98, Київ","50.597963, 30.146412","мийка, магазин","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП, Газ",Ні
803,"OKKO #804","OKKO","Вінниця","Вінницька","пр. Миру, 76, Вінниця","49.613002, 27.751811","кафе","05:00-21:00",Так,Ні,Так,"А-95, А-92, ДП, Газ",Ні
65,"OKKO #066","OKKO","Бориспіль","Київська","вул. Шевченка, 116, Бориспіль","50.676463, 31.034275","мийка, кафе, магазин","24/7",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
410,"АВІАС #411","АВІАС","Одеса","Одеська","пр. Незалежності, 75, Одеса","45.596181, 29.964419","кафе","05:00-21:00",Так,Так,Ні,"А-95, А-92, ДП",Ні
1477,"WOG #1478","WOG","Новгород-Сіверський","Чернігівська","пр. Незалежності, 182, Новгород-Сіверський","50.496883, 38.198491","мийка, кафе, магазин","05:00-21:00",Ні,Так,Так,"А-95, А-92, ДП",Ні
342,"Shell #343","Shell","Білгород-Дністровський","Одеська","пр. Миру, 165, Білгород-Дністровський","45.629670, 30.503711","кафе, магазин","24/7",Ні,Так,Так,"А-95, А-92, ДП, Газ",Ні
1120,"УКРНАФТА #1121","УКРНАФТА","Шепетівка","Хмельницька","пр. Незалежності, 43, Шепетівка","50.096168, 38.353187","","24/7",Ні,Так,Ні,"А-95, А-92, А-98",Ні
1453,"WOG #1454","WOG","Ужгород","Закарпатська","пр. Миру, 129, Ужгород","50.001955, 30.496780","","24/7",Ні,Так,Так,"А-95, ДП",Ні
754,"УКРНАФТА #755","УКРНАФТА","Слов'янськ","Донецька","пр. Миру, 173, Слов'янськ","48.537632, 37.964192","мийка, кафе, шиномонтаж","05:00-21:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
1038,"UPG #1039","UPG","Малин","Житомирська","пр. Незалежності, 171, Малин","49.982825, 22.860228","мийка, кафе, магазин","07:00-23:00",Ні,Так,Так,"А-95, А-92",Ні
629,"БРСМ #630","БРСМ","Василівка","Запорізька","пр. Миру, 46, Василівка","47.874038, 35.168704","магазин","06:00-22:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
75,"БРСМ #076","БРСМ","Київ","Київська","пр. Миру, 102, Київ","50.203699, 29.765071","мийка, магазин","24/7",Так,Так,Так,"А-95, ДП",Ні
258,"УКРНАФТА #259","УКРНАФТА","Куп'янськ","Харківська","вул. Шевченка, 139, Куп'янськ","50.459227, 37.275248","магазин","06:00-22:00",Так,Так,Так,"А-95, А-92, ДП",Ні
1089,"БРСМ #1090","БРСМ","Старокостянтинів","Хмельницька","вул. Шевченка, 89, Старокостянтинів","48.124755, 29.653598","мийка, магазин","07:00-23:00",Ні,Ні,Так,"А-95, А-92, ДП, А-98",Ні
77,"Shell #078","Shell","Бориспіль","Київська","вул. Шевченка, 93, Бориспіль","50.314090, 29.890861","кафе, магазин, шиномонтаж","05:00-21:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
1441,"OKKO #1442","OKKO","Виноградів","Закарпатська","пр. Миру, 101, Виноградів","50.036731, 33.050211","магазин, шиномонтаж","05:00-21:00",Ні,Так,Так,"А-95, А-92, ДП, А-98",Ні
1033,"Shell #1034","Shell","Малин","Житомирська","пр. Незалежності, 151, Малин","49.732283, 36.336769","магазин, шиномонтаж","24/7",Так,Так,Так,"А-95, А-92, ДП",Так
276,"UPG #277","UPG","Ізюм","Харківська","вул. Шевченка, 130, Ізюм","49.795459, 36.844545","кафе, магазин","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
540,"УКРНАФТА #541","УКРНАФТА","Трускавець","Львівська","вул. Центральна, 193, Трускавець","49.770660, 23.026024","магазин","24/7",Так,Так,Так,"А-95, А-92, ДП",Ні
745,"УКРНАФТА #746","УКРНАФТА","Покровськ","Донецька","вул. Центральна, 136, Покровськ","48.576643, 36.685208","мийка, кафе, магазин","05:00-21:00",Так,Ні,Так,"А-95, А-92, ДП",Так
997,"Shell #998","Shell","Ромни","Сумська","вул. Франка, 107, Ромни","48.187927, 33.432496","магазин, шиномонтаж","06:00-22:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
637,"БРСМ #638","БРСМ","Енергодар","Запорізька","пр. Миру, 55, Енергодар","46.932641, 34.142660","мийка, магазин","06:00-22:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
1435,"WOG #1436","WOG","Виноградів","Закарпатська","вул. Шевченка, 179, Виноградів","48.261271, 24.783888","мийка, магазин","24/7",Ні,Так,Так,"А-95, А-92, ДП",Ні
1146,"АВІАС #1147","АВІАС","Дубно","Рівненська","вул. Франка, 23, Дубно","50.089454, 28.340398","мийка, кафе, магазин","24/7",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
73,"OKKO #074","OKKO","Бориспіль","Київська","пр. Миру, 120, Бориспіль","50.299804, 29.717004","","24/7",Так,Так,Так,"А-95, ДП",Ні
1156,"Shell #1157","Shell","Рівне","Рівненська","пр. Миру, 113, Рівне","50.138276, 36.247787","шиномонтаж","06:00-22:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
1322,"УКРНАФТА #1323","УКРНАФТА","Очаків","Миколаївська","вул. Центральна, 188, Очаків","48.625784, 24.119511","кафе, магазин","05:00-21:00",Так,Ні,Ні,"А-95, А-92, ДП, Газ",Ні
723,"УКРНАФТА #724","УКРНАФТА","Слов'янськ","Донецька","пр. Незалежності, 11, Слов'янськ","48.576891, 38.589452","мийка, магазин","24/7",Ні,Так,Так,"А-95, ДП",Ні
1310,"OKKO #1311","OKKO","Нововолинськ","Волинська","вул. Шевченка, 91, Нововолинськ","50.519253, 23.488900","мийка, кафе, магазин","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП",Ні
1509,"Shell #1510","Shell","Чернівці","Чернівецька","пр. Миру, 38, Чернівці","50.869542, 36.295290","магазин","05:00-21:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
574,"WOG #575","WOG","Борислав","Львівська","вул. Центральна, 78, Борислав","49.285961, 24.997821","мийка, кафе","07:00-23:00",Ні,Ні,Так,"А-95, А-92, ДП",Так
400,"WOG #401","WOG","Білгород-Дністровський","Одеська","вул. Шевченка, 118, Білгород-Дністровський","47.594371, 29.395754","","24/7",Так,Ні,Ні,"А-95, А-92, ДП, А-98",Ні
1066,"БРСМ #1067","БРСМ","Житомир","Житомирська","вул. Шевченка, 190, Житомир","48.484380, 29.751759","кафе","24/7",Так,Так,Так,"А-95, ДП, А-98",Ні
290,"OKKO #291","OKKO","Куп'янськ","Харківська","пр. Незалежності, 30, Куп'янськ","49.796864, 35.621709","магазин","07:00-23:00",Так,Так,Ні,"А-95, ДП",Ні
505,"UPG #506","UPG","Павлоград","Дніпропетровська","пр. Миру, 86, Павлоград","47.651766, 34.239521","кафе","06:00-22:00",Ні,Так,Ні,"А-95, А-92, ДП, А-98",Ні
1481,"WOG #1482","WOG","Ніжин","Чернігівська","вул. Франка, 31, Ніжин","49.271034, 30.320011","кафе, магазин, шиномонтаж","24/7",Так,Так,Так,"А-95, ДП, А-98",Ні
96,"WOG #097","WOG","Київ","Київська","вул. Франка, 149, Київ","50.072043, 30.467532","","24/7",Так,Так,Так,"А-95, ДП",Ні
393,"OKKO #394","OKKO","Подільск","Одеська","вул. Шевченка, 164, Подільск","46.702083, 30.460851","кафе, магазин","07:00-23:00",Ні,Так,Так,"А-95, А-92, ДП",Так
100,"БРСМ #101","БРСМ","Васильків","Київська","пр. Миру, 52, Васильків","50.214199, 31.170703","магазин","07:00-23:00",Ні,Так,Так,"А-95, А-92, ДП",Так
783,"Shell #784","Shell","Вінниця","Вінницька","вул. Центральна, 182, Вінниця","48.673556, 29.447417","мийка, магазин, шиномонтаж","24/7",Ні,Ні,Так,"А-95, А-92, ДП",Ні
782,"WOG #783","WOG","Вінниця","Вінницька","пр. Миру, 160, Вінниця","49.195980, 28.167695","магазин","06:00-22:00",Ні,Ні,Так,"А-95, ДП, Газ",Ні
155,"OKKO #156","OKKO","Фастів","Київська","пр. Миру, 86, Фастів","50.210615, 30.202957","мийка, кафе","24/7",Так,Так,Так,"А-95, А-92, ДП",Ні
82,"БРСМ #083","БРСМ","Фастів","Київська","вул. Шевченка, 55, Фастів","50.709987, 31.106970","мийка, магазин","05:00-21:00",Так,Так,Так,"А-95, ДП, А-98",Так
478,"УКРНАФТА #479","УКРНАФТА","Новомосковськ","Дніпропетровська","пр. Незалежності, 31, Новомосковськ","48.453160, 36.182042","магазин, шиномонтаж","24/7",Ні,Так,Так,"А-95, А-92",Ні
1069,"OKKO #1070","OKKO","Новоград-Волинський","Житомирська","вул. Центральна, 120, Новоград-Волинський","49.351106, 25.541011","магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП, А-98, Газ",Ні
806,"WOG #807","WOG","Козятин","Вінницька","вул. Центральна, 76, Козятин","49.248838, 29.266044","магазин","24/7",Ні,Так,Так,"А-95, А-92, ДП",Ні
